eventID,length,lengthUnits,weight,weightUnits,fixative,institutionCode,institutionID,collectionCode,traditionalKnowledgeNotice,individualCount,preparationType,preservative,relaxant,typeStatus,nomenclaturalCode,associatedMedia,associatedReferences,references,license,informationWithheld,dynamicProperties,datasetName,sampleEnteredBy,catalogNumber,boldBIN,fieldNumber,genbankSpecimenVoucher,modifiedBy,modifiedReason,occurrenceRemarks,otherCatalogNumbers,materialSampleID,occurrenceID,organismID,organismQuantity,organismQuantityType,individualID,subProject,subSubProject,boldProcessID,voucherURI,voucherCatalogNumber,associatedTaxa,establishmentMeans,organismRemarks,identificationRemarks,class,colloquialName,nameOfIndividual,dayIdentified,basisOfRecord,family,genus,identifiedBy,identificationVerificationStatus,infraClass,infraOrder,kingdom,lifeStage,verbatimLifeStage,taxonRank,monthIdentified,morphospeciesDescription,morphospeciesMatch,order,phylum,previousIdentifications,scientificName,sex,specificEpithet,subClass,subFamily,subGenus,subOrder,subPhylum,infraspecificEpithet,subTribe,superClass,superFamily,superOrder,taxonRemarks,tribe,wormsID,yearIdentified,sampleMaterialProcessing,sampleSizeFractionation,sampleSize,sampleSizeUnits,sampleName,sampleCollectionDevice,bcid,expeditionCode,projectId,
dfbb067784a0d1bc1b3466aa8db9d426,,,,,,,,,,,,,,,,,"Obendorf (2005)Obendorf and Dalton 2006 | Obendorf DL (2005) Application of field and diagnostic methods for chytridiomycosis in Tasmanian frogs. Central North Field Naturalists, Inc., Tasmania, Australia. | Obendorf DL, Dalton A (2006) A survey for the presence of the amphibian chytrid fungus (Batrachochytrium dendrobatidis) in Tasmania. Papers and Proceedings of the Royal Society of Tasmania 140: 25_29.",,,,,,,,,,,,," | KrisMurray, CNFN Tas., K. Murray, DbID 4354",,6002,,,,,,,,,,,,Native,Wild,,,,,,Event,,Unknown,,,,,,,,,,,,,,,,,sp.,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26002,release1,300,
dfcd0638358656591f6e06623f3c413d,,,,,,,,,,84,,,,,,,"Retallick et al. 2004 | Retallick RWR, McCallum H, Speare R (2004) Endemic infection of the amphibian chytrid fungus in a frog community post-decline. PLoS Biology 2: 1965_1971. ",,,,,,,,,,,,, | ,,3223,,,,,,,,,,,,Native,Wild,,,,,,Event,,Taudactylus,,,,,,,,,,,,,,,,,eungellensis,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC23223,release1,300,
e0baa27ad9e8579aef0b27ec205de11a,,,,,,,,,,2,,,,,,,"Clemann et al. 2009 | Clemann N, Hunter D, Scroggie M, Pietsch R, Hollis G (2009) Vanishing frogs: prevalence of the amphibian chytrid fungus (Batrachochytrium dendrobatidis) in populations of key frog species in the Australian Alps. Arthur Rylah Institute for Environmental Research, Department of Sustainability and Environment, Heidelberg, Victoria, Australia.",,,,,,,,,,,,,,,31881,,,,,,,,,,,,Native,,,,,,,Event,,Litoria,,,,,,Adult,,,,,,,,,,,verreauxii,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsP231881,release2,300,
e0cebbae348622c980d877945d554511,,,,,,,,,,34,,,,,,,"Kriger et al. 2007 Conserv Biol | Kriger KM, Pereoglou F, Hero J-M (2007) Latitudinal variation in the prevalence and intensity of chytrid (Batrachochytrium dendrobatidis) infection in eastern Australia. Conservation Biology 21: 1280_1290.",,,,,,,,,,,,,"Zero mortality observed | species reported as L. lesueuriiL. jungguy and L. wilcoxii split off later, synonyms based on range maps",,1291,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,lesueurii,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC21291,release1,300,
e0f0c1d8ae7e8390c0a71fb195fffc1a,,,,,,,,,,,,,,,,,"Obendorf (2005)Obendorf and Dalton 2006 | Obendorf DL (2005) Application of field and diagnostic methods for chytridiomycosis in Tasmanian frogs. Central North Field Naturalists, Inc., Tasmania, Australia. | Obendorf DL, Dalton A (2006) A survey for the presence of the amphibian chytrid fungus (Batrachochytrium dendrobatidis) in Tasmania. Papers and Proceedings of the Royal Society of Tasmania 140: 25_29.",,,,,,,,,,,,," | KrisMurray, CNFN Tas., K. Murray, DbID 4384",,5985,,,,,,,,,,,,Native,Wild,,,,,,Event,,Unknown,,,,,,,,,,,,,,,,,sp.,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC25985,release1,300,
e105b0ef0684fc730d59aac477cd7761,,,,,,,,,,4,,,,,,,"Howard et al. 2012 | Howard K, Clemann N, Antrobus J (2012) Assessment of the status of threatened herpetofauna following fire in sub alpine habitat at Lake Mountain and Mount Bullfight, near Marysville, north-east Victoria. Black Saturday Victoria 2009��_Natural values fire recovery program. Heidelberg, Victoria, Australia: Department of Sustainability and Environment. https://www.ari.vic.gov.au/__data/assets/pdf_file/0023/34961/VBRRA-P8-web-rev.pdf",,,,,,,,,,,,,,,31816,,,,,,,,,,,,Native,,,,,,,Event,,Unknown,,,,,,,,,,,,,,,,,sp.,,,,,,,,,,,Identified to order Anura,,,,,,,,,,https://n2t.net/ark:/21547/DsP231816,release2,300,
e11039eac8a5e2638fa80ecca27d8ec0,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, H. Hines, D. Mendez, DbID 454",,6573,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,wilcoxii,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26573,release1,300,
e11039eac8a5e2638fa80ecca27d8ec0,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, H. Hines, D. Mendez, DbID 432",,6574,,,,,,,,,,,,Native,Wild,,,,,,Event,,Mixophyes,,,,,,,,,,,,,,,,,iteratus,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26574,release1,300,
e1134ce4b8524d60eab83de6af1e64b4,,,,,,,,,,39,,,,,,,"Stockwell et al. 2016 | Stockwell MP, Bower DS, Clulow J, Mahony MJ (2016) The role of non-declining amphibian species as alternative hosts for Batrachochytrium dendrobatidis in an amphibian community. Wildlife Research 43: 341_347. http://dx.doi.org/10.1071/WR15223",,,,,,,,,,,,,,,30911,,,,,,,,,,,,Native,,,,,,,Event,,Limnodynastes,,,,,,Adult,,,,,,,,,,,peronii,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsP230911,release2,300,
e12eb4487fd1e649e162178798ee20df,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, H. Hines, D. Mendez, DbID 518",,6610,,,,,,,,,,,,Native,Wild,,,,,,Event,,Adelotus,,,,,,,,,,,,,,,,,brevis,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26610,release1,300,
e12eb4487fd1e649e162178798ee20df,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, H. Hines, D. Mendez, DbID 520",,6612,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,wilcoxii,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26612,release1,300,
e12eb4487fd1e649e162178798ee20df,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, H. Hines, D. Mendez, DbID 519",,6614,,,,,,,,,,,,Introduced,Wild,,,,,,Event,,Rhinella,,,,,,,,,,,,,,,,,marina,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26614,release1,300,
e12eb4487fd1e649e162178798ee20df,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, H. Hines, D. Mendez, DbID 524",,6613,,,,,,,,,,,,Native,Wild,,,,,,Event,,Mixophyes,,,,,,,,,,,,,,,,,fasciolatus,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26613,release1,300,
e12eb4487fd1e649e162178798ee20df,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, H. Hines, D. Mendez, DbID 523",,6611,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,pearsoniana,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26611,release1,300,
e16433d7060366504916a2e3d3f2b17e,,,,,,,,,,1,,,,,,,"Kriger et al. 2007 Conserv Biol | Kriger KM, Pereoglou F, Hero J-M (2007) Latitudinal variation in the prevalence and intensity of chytrid (Batrachochytrium dendrobatidis) infection in eastern Australia. Conservation Biology 21: 1280_1290.",,,,,,,,,,,,,"Zero mortality observed | species reported as L. lesueuriiL. jungguy and L. wilcoxii split off later, synonyms based on range maps",,1269,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,wilcoxii/jungguy,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC21269,release1,300,
e181d0ca0ccef22ec6fbc78826286f1d,,,,,,,,,,1,,,,,,,"Catullo et al. 2018 | Catullo RA, Morgan MJ, Piggott MP, Alford RA (2018) Batrachochytrium dendrobatidis surveys from the savannah regions of northern and central Queensland, Australia. Herpetological Review 49(1): 41_44.",,,,,,,,,,,,,,,25771,,,,,,,,,,,,Native,,,,,,,Event,,Platyplectrum,,,,,,,,,,,,,,,,,ornatum,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsP225771,release2,300,
e181d0ca0ccef22ec6fbc78826286f1d,,,,,,,,,,1,,,,,,,"Catullo et al. 2018 | Catullo RA, Morgan MJ, Piggott MP, Alford RA (2018) Batrachochytrium dendrobatidis surveys from the savannah regions of northern and central Queensland, Australia. Herpetological Review 49(1): 41_44.",,,,,,,,,,,,,,,25770,,,,,,,,,,,,Native,,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,inermis,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsP225770,release2,300,
e1d7efe5b128d825cb236c1abd187474,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | KrisMurray, R. Puschendorf, K. Murray, DbID 5520",,6779,,,,,,,,,,,,,Wild,,,,,,Event,,Unknown,,,,,,,,,,,,,,,,,sp.,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26779,release1,300,
e1e7a2195a33caf84277089ab3fdcf17,,,,,,,,,,1,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | KrisMurray, K. McDonald / JAC, KRM Mapping Swabs Numbers 2005.xls, DbID 6234",,7166,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,inermis,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC27166,release1,300,
e228f0df2bb33e8cc1b8a33b06984c9a,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald / A. Freeman, K. McDonald, DbID 1775",,6961,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,genimaculata,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26961,release1,300,
e228f0df2bb33e8cc1b8a33b06984c9a,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald / A. Freeman, K. McDonald, DbID 1769",,6958,,,,,,,,,,,,Native,Wild,,,,,,Event,,Austrochaperina,,,,,,,,,,,,,,,,,robusta,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26958,release1,300,
e29f14808a0066713a22419571b2b493,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald / A. Freeman, K. McDonald, DbID 942",,6788,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,genimaculata,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26788,release1,300,
e29f14808a0066713a22419571b2b493,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald / A. Freeman, K. McDonald, DbID 1090",,6791,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,dayi,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26791,release1,300,
e29f14808a0066713a22419571b2b493,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald / A. Freeman, K. McDonald, DbID 1088",,6790,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,wilcoxii,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26790,release1,300,
e2c957b6091108744cc502183994d747,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald / A. Freeman, K. McDonald, DbID 650",,7012,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,rheocola,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC27012,release1,300,
e2c957b6091108744cc502183994d747,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald / A. Freeman, K. McDonald, DbID 649",,7010,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,nannotis,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC27010,release1,300,
e2f1af4b151444c6d33bcc768afb505e,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, M. Mahony, L. Berger, DbID 2678",,6195,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,aurea,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26195,release1,300,
e325a1a47dd28b8dc73ed726732714b9,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald / A. Freeman, K. McDonald, DbID 791",,6844,,,,,,,,,,,,Native,Wild,,,,,,Event,,Mixophyes,,,,,,,,,,,,,,,,,schevilli,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26844,release1,300,
e325a1a47dd28b8dc73ed726732714b9,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald / A. Freeman, K. McDonald, DbID 786",,6842,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,genimaculata,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26842,release1,300,
e333d4dba9f8c8e671b63057921e8748,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald / A. Freeman, K. McDonald, DbID 1146",,7041,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,dayi,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC27041,release1,300,
e333d4dba9f8c8e671b63057921e8748,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald / A. Freeman, K. McDonald, DbID 1143",,7037,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,wilcoxii/jungguy,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC27037,release1,300,
e333d4dba9f8c8e671b63057921e8748,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald / A. Freeman, K. McDonald, DbID 1374",,7035,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,genimaculata,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC27035,release1,300,
e333d4dba9f8c8e671b63057921e8748,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald / A. Freeman, K. McDonald, DbID 1145",,7039,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,rheocola,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC27039,release1,300,
